,lang,class,message,created_time,month,year,platform,username
1477,filipino,n,bakit ang hirap ng buhay ngayong may pandemic,2021-04-15 16:11:30+00:00,April,2021.0,Twitter,
1478,filipino,n,Kapag masyado na pong obvious ano ang tawag? 🤣  hirap magkacrush ngayon. Pandemic kasi baka maraming mahawa ,2021-04-15 14:53:29+00:00,April,2021.0,Twitter,
1479,filipino,n,"sobrang hirap na ng buhay ng mga Pilipino pre and during this pandemic, pero lalong nagpapahirap sa mga buhay natin ang mga incompetent govt leaders!",2021-04-15 13:45:53+00:00,April,2021.0,Twitter,
1480,taglish,n,Di ko talaga gets bakit push through parin thesis despite in a pandemic. Ang hirap lalo pag hindi naman gaanong privileged ang ibang students,2021-04-15 11:59:19+00:00,April,2021.0,Twitter,
1481,filipino,n,"As in sobrang hirap bumyahe at napakagastos pa, kung hindi lang talaga importante ang pupuntahan better stay at our house. Yung nakuha kong scholarship grant ay kalahati na ng pinamasahe namin. Kaya never na ko aalis ng bayan namin hanggat pandemic pa kung hindi naman importante.",2021-04-14 21:43:39+00:00,April,2021.0,Twitter,
1482,taglish,n,My home had the best sunset views. It pains me to let it go because of the pandemic.   I can take it as an opportunity  to plant my roots someplace else...  But I'm not even free to do that.  Ang hirap mangarap.  https://t.co/Vrnzkasis7zl,2021-04-14 21:42:54+00:00,April,2021.0,Twitter,
1483,filipino,n,Di porket hindi nyo nakita kung paano sila naghirap ay hindi na sila dumaan sa hirap.   Ang mawalay sa magulang nila ng matagal sobrang hirap na lalo sa gitna ng pandemic. Lalo na at mga teen palang sila. Imagine that? Tapos nag aaral pa sila habang nagtetraining. Sige nga!,2021-04-14 20:45:18+00:00,April,2021.0,Twitter,
1484,taglish,n,"Hirap dalahin pa talaga natin yung mental anguish na dulot ng pandemic, buti sana kung reassuring ang gobyerno natin pero 🤷‍♀️ so mas lalong nakakapanghina.   Hope you’re all well and good, guys. Be good.",2021-04-14 19:04:07+00:00,April,2021.0,Twitter,
1485,taglish,n,ang random but I miss my 2 close irl friends. last december 2019 pa kami nagkasama sama. may plans pa kami ng Valentine's last year pero biglang na cancel. ang hirap na sa iba't ibang school kami nag-aaral and holidays lang nakakapagplano then this pandemic ruined it all 🤧,2021-04-13 12:33:11+00:00,April,2021.0,Twitter,
1486,filipino,n,"Ang hirap mag research ngayong pandemic, tangina talaga di ko maipadala pancit canton sa groupmates ko para manalang maredeem ko self ko",2021-04-13 12:02:15+00:00,April,2021.0,Twitter,
1487,taglish,n,Stop fake booking Ang hirap na nga mag hanap buhay ngayon na nasa pandemic tayo tapos ganto gagawin nyo sa mga nagtratrabaho para mapakain pamilya nila.,2021-04-13 11:48:31+00:00,April,2021.0,Twitter,
1488,taglish,n,"@janinegutierrez Saang planeta ka nakatira? Pandemic besh. Walang perfect plan, anything can change kahit sa mga companies, magulo din.   Reklamo ka pa more sana maranasan mo ang hirap. Yung ibng mahihirap sumusunod at walang reklamo. Ikaw?",2021-04-13 02:35:55+00:00,April,2021.0,Twitter,
1489,filipino,n,Hirap naman kapag physical touch at words of affirmation ang love language tapos may pandemic ,2021-04-13 02:25:21+00:00,April,2021.0,Twitter,
1490,filipino,n,Okay lang kayo? Lahat tayo nangangailangan ng ayuda dahil sa hirap ng pandemic. Alam nyo na ngang unfair at hirap magbudget ang mga gobyerno halimbawa nalang ang mayor pero andami paring sinasabi like? wtf susunod din naman kayo. Kung ayaw nyo sa pamamalakad wag nyong iboto.,2021-04-12 23:53:26+00:00,April,2021.0,Twitter,
1491,filipino,n,"Hanggat may isa o dalawang hindi sumusunod sa simpleng instruction, hindi tayo matatapos sa pandemic na to. Ang hirap!",2021-04-12 23:49:01+00:00,April,2021.0,Twitter,
1492,filipino,n,bakit karamihan ng ospital milyon agad yung nasisingil sa pasyente nila? huhu grabe ang hirap lang kasi lalo na ngayong pandemic,2021-04-12 22:13:36+00:00,April,2021.0,Twitter,
1493,filipino,n,"kung naibibigay lahat ng pangangailangang pang medikal edi sana hindi nagkakanda hirap ang tao para lang mag seek ng medical attention lalo na't ngayong may pandemic, wala sanang namamatay sa labas ng hospitals, mga hindi nabibigyan ng sapat na rooms and assistance",2021-04-12 20:18:50+00:00,April,2021.0,Twitter,
1494,filipino,n,SIGURO KUNG TINATAE LANG ANG PERA MAYAMAN NA AKO ANG HIRAP HANAPIN NG PERA NGAYON LALO NA PANDEMIC,2021-04-12 15:42:37+00:00,April,2021.0,Twitter,
1495,taglish,n,"@meralco ano na? we only have 2 electric fans here at home, 1 old tv and ref for our mini store tapos yung bill namin nagjump continuously from 10/20! Ang hirap na nga magtrabaho ngayong pandemic tapos idodoble myo pa yung electric bill namin?",2021-04-12 14:53:10+00:00,April,2021.0,Twitter,
1496,taglish,n,"yung pandemic na pero nagagawa pa ng ibang manloko 🙃🙃 alam ko lahat tayo hirap makahanap ng pera sa ganitong panahon, pero sana hindi naman sa ganitong paraan. hindi naman napupulot ang pera :(   anyway, ingat tayong lahat check muna mabuti before making transactions online!",2021-04-12 14:23:04+00:00,April,2021.0,Twitter,
1497,filipino,n,Wala pang pandemic mahirap na makapasok sa PGH katakot-takot na pila aabutin mo para lang kahit mapatignan sa mga espeyalista doon lalo na now covid center sila pero sobrang unfair na ang hayup na si Roque walang kahirap-hirap na-admit at nabigyan ng atensyon medical agad,2021-04-12 13:05:27+00:00,April,2021.0,Twitter,
1498,taglish,n,Due to pandemic ang hirap namang mag follow up sa client to settle payment for their life insurance. Sana di madagdagan yung charges nila. 😔,2021-04-12 11:07:28+00:00,April,2021.0,Twitter,
1499,filipino,n,"sa sobrang hirap din po ng buhay ngayong pandemic. Maraming maraming salamat po!  Pwede niyo pong i-send dito ang ibibigay niyong tulong, include po kayo ng message para alam ko po, kahit gaano kaliit o kalaki, makakatulong na po yon sa kanila.",2021-04-12 08:22:18+00:00,April,2021.0,Twitter,
1500,filipino,n,ang hirap pag freshman ka ngayong pandemic walang mapagtanungan kung tama ba ginagawa mo sa mga assessments,2021-04-11 23:45:18+00:00,April,2021.0,Twitter,
1501,filipino,n,ang hirap pag may pandemic tas love language mo physical touch 😬,2021-04-11 23:29:15+00:00,April,2021.0,Twitter,
1502,filipino,n,tanginang pandemic to ang hirap makagalaw ng maluwag,2021-04-11 22:14:21+00:00,April,2021.0,Twitter,
1503,filipino,n,"ang hirap pala maging masipag ngayong pandemic lahat ng gamit na galing sa labas tas ipapasok sa bahay kailangan kong punasan, i-lysol PUTAENA PAGOD NA AKO MAG PUNAS HA",2021-04-11 19:30:08+00:00,April,2021.0,Twitter,
1504,filipino,n,Sana magpakatao pa din tayo kahit anong sitwasyon ang meron kasi lahat tayo hirap din sa pandemic na to ,2021-04-11 14:43:22+00:00,April,2021.0,Twitter,
1505,filipino,n,At magbasa ka NG current events Para Alam mo din ang nagyayari sa ibang bansa dahil worldwide ang pandemic na Yan hindi lang sa Pilipinas hirap sa inyong mga artista karamihan eh mga TANGA at puro PA epal Lang,2021-04-11 14:22:49+00:00,April,2021.0,Twitter,
1506,filipino,n,highblood na si mama kay papa napaka pasaway dyusko gala ng gala! Nung walang pandemic hindi gumala ng gumala ngayong pandemic gusto alis ng alis baliktad din ang utak dyusko Lord hirap magpalaki ng magulang,2021-04-11 13:48:38+00:00,April,2021.0,Twitter,
1507,filipino,n,Middle class ang pinaka affected this pandemic. Sila yung may ambag sa lipunan yet if not half or more ang nawalan ng trabaho or nag ka cut sa sahod. Tapos sila pa ang hirap makatanggap ng ayuda.,2021-04-11 12:02:06+00:00,April,2021.0,Twitter,
1508,taglish,n,Ang lala talaga ng incompetence ng mga tao sa paligid niya no? Seriously this kind of stunt in the middle of a pandemic?   Habang hirap na hirap ang marami ito yung head of state pa motor at golf lang.   Ewan ko lang ha. Pero wala pa rin ba kayo planong umalma?,2021-04-11 11:51:42+00:00,April,2021.0,Twitter,
1509,filipino,n,"Guys ang hirap paniwalaan na walang budget pang ayuda na ang gobyerno o panggastos sa pandemic. Bakit ang OVP, wala masyado budget pero ang raming nagagawa at napupuntahan. Bulag ba talaga marami sa inyo? Sobrang nabilib ba kayo sa pag jogging nya?",2021-04-11 08:16:33+00:00,April,2021.0,Twitter,
1510,taglish,n,"gusto ko lang sabihin na andami dami at ang hirap hirap ng inaaral at pinagdadaanan para maging doktor tapos dedma lang kayo sa suggestions nila on how to respond ngayong pandemic, and other medical advices.",2021-04-11 03:07:44+00:00,April,2021.0,Twitter,
1511,filipino,n,ang hirap ma attached sa panahong pandemic.,2021-04-11 02:56:19+00:00,April,2021.0,Twitter,
1512,filipino,n,Tax left and right. Pagdating sa ayuda less priority kami. Para kaming di affected ng pandemic na ito. I know blessed parin ako. Pero ang hirap kasi.,2021-04-10 22:52:15+00:00,April,2021.0,Twitter,
1513,filipino,n,"Pre pandemic okay na ang fun, kapag nakaraos na okay na,walang problema,post pandemic parang fun is no longer fun,hay hirap intindihin,lintek na pandemic",2021-04-10 22:51:39+00:00,April,2021.0,Twitter,
1514,taglish,n,I hope may magandang loob na tumulong sakin ngayong pandemic 😭 ang hirap mag isa guys badly need cash 👉🏻👈🏻🥺,2021-04-10 19:52:01+00:00,April,2021.0,Twitter,
1515,filipino,n,Yung ang hirap magplano kasi di natin alam kung hanggang kailan tong pandemic 🥲,2021-04-10 18:49:41+00:00,April,2021.0,Twitter,
1516,taglish,n,"Ang hirap sa totoo lang, but I'd rather suffer with him than go through with this pandemic all alone. He's my home you know 🥺",2021-04-10 09:54:01+00:00,April,2021.0,Twitter,
1517,filipino,n,Ang hirap-hirap maging clingy ngayong pandemic 🥺🥲,2021-04-09 23:20:21+00:00,April,2021.0,Twitter,
1518,filipino,n,hanep na gobyerno to bilang nalang ng bilang ng new cases everyday. ang hirap na lumandi ngayong pandemic,2021-04-09 22:29:25+00:00,April,2021.0,Twitter,
1519,filipino,n,ang hirap ma predict ng future ng pilipinas after ng pandemic na to.,2021-04-09 21:17:10+00:00,April,2021.0,Twitter,
1520,taglish,n,"Just sharing these reflections to help declutter my mind. Pagod is real kaya #selfcare. Mahirap maging nanay at dumoble pa hirap dahil sa pandemic. Yakap sa mga ina at tumatayong ina ❤ Pag okay kana, wag' kalimutan ang #communitycare dahil tayo tayo nalang ang matutulungan!",2021-04-09 15:39:55+00:00,April,2021.0,Twitter,
1521,taglish,n,i just want to share to all of my moots here that always think positive kasi grabe talaga yung stress at anxiety na naibibigay satin lalo na at may pandemic. ang hirap pag natamaan ng covid lalo na punuan na naman ang mga hospital ngayon kaya laging mag iingat stay at home loves,2021-04-09 13:33:00+00:00,April,2021.0,Twitter,
1522,taglish,n,almost ready ok tumaas motivation ko konti  ang hirap magthesis during the fucking pandemic pero let’s go ,2021-04-09 11:24:12+00:00,April,2021.0,Twitter,
1523,filipino,n,"tangina naman wag niyo naman pag-tripan mga grab riders, kung mag fa-fake bookings kayo sana isipin niyo na may binubuhay sila lalo na pandemic pa ang hirap ng buhay.",2021-04-09 01:59:41+00:00,April,2021.0,Twitter,
1524,filipino,n,ang hirap ng adulting lalo na ngayon pandemic kapag kukuha ng mga valid id & voters kailangan lahat puntahan walang through online na fill-upan bukod sa pagkuha ng driver license 😿,2021-04-08 23:59:32+00:00,April,2021.0,Twitter,
1525,filipino,n,Dahil sa sitwasyon natin ngayon . Specially this pandemic ang hirap kasi hindi natin alam kung hanggang kelan tayo mag satay .,2021-04-08 22:58:54+00:00,April,2021.0,Twitter,
1526,filipino,n,Ang hirap pa intindihin sa parents na bawal magcelebrate ng occasion na maraming tao. Na sestress ako. Kasi daw close family ties. My God nasa pandemic tayo.,2021-04-08 20:52:56+00:00,April,2021.0,Twitter,
1527,filipino,n,@mommymel6 Yan ang hirap kapag dumaan sa brgy may kinikilingan at palakasan wala na atang pagbabago ang mga tao despite sa nararanasan nating pandemic,2021-04-08 16:42:25+00:00,April,2021.0,Twitter,
1528,taglish,n,can schools be considerate na gawin na sana nilang valid yung excuse letter na may pirma ng magulang their id for verification lalo na kung di naman pwede magpaospital para makakuha ng medical certificate? during this time of pandemic ang hirap magrisk pumuntang hospital,2021-04-08 12:34:33+00:00,April,2021.0,Twitter,
1529,taglish,n,"Relate much kaya lang di ako nakaabot hinabol ko kasi magbayad ng mga bills sa bank kasi half day lang sila, haba ng pila.  God heal our land para matapos na ang pandemic para balik na sa normal ang lahat. Ang hirap kumilos daming hassle dahil sa pandemic. Stay safe and GOD BLESS",2021-04-08 12:04:19+00:00,April,2021.0,Twitter,
1530,filipino,n,Tapusin niyo na tong pandemic please baka bumalik na sa normal ang lahat😭 ang hirap,2021-04-08 03:02:07+00:00,April,2021.0,Twitter,
1531,taglish,n,"good thing that I have this work especially this pandemic, why? kasi ang hirap matulog bukod sa nocturnal talaga ako, hindi lang talaga ako pinapatulog ng lungkot ko gabi gabi 🙂 and that triggers my anxiety.",2021-04-08 02:20:13+00:00,April,2021.0,Twitter,
1532,filipino,n,Nung panahon namin sobrang hirap mag apply sa ibang school kasi close na lahat at dahil sa pandemic tapos ngayon ang kapatid ko grabe apply apply nalang online tapos ok na application nila :&lt;,2021-04-07 22:43:49+00:00,April,2021.0,Twitter,
1533,filipino,n,@laaaykaaa Hahaha ang hirap pala manganak. See soon din! Sana matapos na tong pandemic nang makapag set na. 😂,2021-04-07 21:56:56+00:00,April,2021.0,Twitter,
1534,taglish,n,"Alam niyo, masipag talaga ako eh and I love learning. I tend to overwork pero still be okay with it kasi masaya naman. Pero since start ng pandemic tapos seeing na nandito pa rin yung sitwasyon natin, ang hirap. Unti-unti na akong nawawalan ng gana sa mga inaaral ko.",2021-04-07 15:00:59+00:00,April,2021.0,Twitter,
1535,taglish,n,Applying to different shs is so much harder than I thought. Ang hirap pumili ng school na makaka-cater saten ng maayos amidst this pandemic,2021-04-07 13:57:50+00:00,April,2021.0,Twitter,
1536,filipino,n,Ang hirap ng galaw ngayong pandemic,2021-04-07 12:07:47+00:00,April,2021.0,Twitter,
1537,filipino,n,Sa nararanasang pandemic hirap at pagod sa pagaaral ng sariling sikap ah. Magtulungan di ung ang laki ng expectations nyo sa bawat estudyante na hawak nyo! Please lang 😐,2021-04-07 11:32:58+00:00,April,2021.0,Twitter,
1538,taglish,n,I get it na ang hirap iadjust yung calendar ng lahat ng tao pero idk need natin i-realize na online classes during a pandemic are unsustainable. We can't act like everything's manageable and mag-adjust na lang because we shouldn't. Lahat ng students niyo at faculty iniipit niyo.,2021-04-06 20:39:27+00:00,April,2021.0,Twitter,
1539,filipino,n,"ibang klase, ang hirap mamuhay sa pilipinas, tas lumala pa ngayong pandemic pota nakakaawa tayo. Bat kasi required mahirapan muna tangina bat yung ibang mga bansa naprevent to. ",2021-04-06 18:49:18+00:00,April,2021.0,Twitter,
1540,filipino,n,Ang hirap mah aral pag ganitong pandemic!,2021-04-06 08:41:59+00:00,April,2021.0,Twitter,
1541,taglish,n,"Gusto ko na lang talaga matapos ang pandemic. I want to live my life normally, hindi yung kailangan kong magbabad sa cellphone para di makapag skip ng classes. Gusto ko maranasan yung totoong hirap sa college. Gusto ko maging working student. Gusto ko makipagsocialize.",2021-04-05 19:49:50+00:00,April,2021.0,Twitter,
1542,filipino,n,"minsan matatanong mo nalang asan yung puso nila, hirap na hirap na ang mga tao, pero gagawin pang opornidad tong pandemic para mag take advantage sa kanilang mga kapwa",2021-04-05 18:32:40+00:00,April,2021.0,Twitter,
1543,filipino,n,Puta ang hirap na maging tao ngayon pandemic,2021-04-05 18:18:58+00:00,April,2021.0,Twitter,
1544,filipino,n,"Ang hirap na talaga ng panahon ngayon, because of this pandemic maraming  nawalan ng hanapbuhay,pati mga estudyanting nagtitiis sa tambak tambak na module's at online classes na minsan humihina pa ang connections.#Laban lang,ito'y lilipas rin naman🙏",2021-04-05 17:13:54+00:00,April,2021.0,Twitter,
1545,filipino,n,Hirap ng Earth talaga 😔 pandemic na nga nagtry ka mag venture out ng attention at ginamit ang oras para matuto ulit ng mga bagong bagay. Tapos may mga tao na maninira ng mood 😒😞 mga taong ewan 😡,2021-04-05 17:01:00+00:00,April,2021.0,Twitter,
1546,filipino,n,"HINDI KO PA BIRTHDAY, PERO WISH KO MATAPOS NA COVID PANDEMIC. BALIK NA ULIT TAYO SA DATI PLEASE, ANG HIRAP MABUHAY",2021-04-05 14:16:46+00:00,April,2021.0,Twitter,
1547,filipino,n,Nakakapagod ang buhay mo kasi puro ka trabaho pero wala pa ding pagbabago sa estado ng buhay mo. Paano pa ngayong pandemic? Doble hirap di ba? Kasi hindi ka handa sa ganitong pangyayari. Kaya pa ba?  https://t.co/AHwJs18iSU,2021-04-05 12:44:43+00:00,April,2021.0,Twitter,
1548,filipino,n,"bukod sa Pandemic,nakadagdag pa to sa kanila,ang hirap cguro maging Dilawan😂",2021-04-05 11:10:35+00:00,April,2021.0,Twitter,
1549,taglish,n,Ang hirap mag pa check up during this pandemic shet i realized how everything changes due to covid :(,2021-04-05 10:09:39+00:00,April,2021.0,Twitter,
1550,taglish,n,"Tbh, ang hirap makapag build ng connection ngayong pandemic. you can say “i can be  your safe haven” all u want but still end up being seen pag follow up na 🥲",2021-04-05 09:49:35+00:00,April,2021.0,Twitter,
1551,taglish,n,"Good morning!   It’s Monday again, work again. Ang hirap i handle ang stress from this Pandemic pero kailangan.   Thankful na rin na may work kasi sa panahon ngayon parang privilege na ang trabaho instead of basic right.",2021-04-05 08:27:18+00:00,April,2021.0,Twitter,
1552,taglish,n,"Ang hirap i overcome pag sabay-sabay yung anxiety,trauma at depression ngayong pandemic luckily buhay padin ako, THANK GOD!",2021-04-05 01:39:19+00:00,April,2021.0,Twitter,
1553,taglish,n,"midyear, practicum time! ito yung natutunan ko sa practicum and so far,,, ang goal ko na lang ay hindi mamatay agad 😬  ang hirap mag-adult huhu sa sobrang chill ng college life ko, gustung-gusto ko na lang talaga bumalik sa pag-aaral (but not during pandemic syempre huhu)  https://t.co/WRMFV3IJLz",2021-04-04 23:56:38+00:00,April,2021.0,Twitter,
1554,filipino,n,Ang daming echos ng nstp paano kami gagawa ng lsp eh may pandemic ang hirap makipagcoordinate 😫,2021-04-04 20:12:55+00:00,April,2021.0,Twitter,
1555,filipino,n,“Ang hirap maging mahirap during this covid pandemic.”,2021-04-04 06:26:09+00:00,April,2021.0,Twitter,
1556,filipino,n,ang hirap ng nag ccrave ka sa madaming foods kaso nag didiet ka tapos pandemic pa mahirap bumili ng kung ano ano.,2021-04-04 05:01:22+00:00,April,2021.0,Twitter,
1557,filipino,n,Sa totoo lang ang hirap mag aral this pandemic ang daming tao na nag hihirap dahil sa tuition fee tapos ecq ulit saan nanaman kukuha yung mga magulang ng pera para sa pang data ng mga anak nila na nag aaral kaysa nakakain nalang nila yung pera nayun.,2021-04-04 00:45:00+00:00,April,2021.0,Twitter,
1558,taglish,n,"Grabe ang hirap ng sitwasyom natin ngayon. Nakakatakot. Pero laban! We'll survive this pandemic. I know, soon.",2021-04-04 00:43:26+00:00,April,2021.0,Twitter,
1559,filipino,n,pure evil yung nag fake order sa grab worth 15k. putangina naiiyak ako sa sama ng loob. yung isang libo sobrang hirap kitain. tapos itong mga grab driver na nagssakripisyo ng health nila during this pandemic ginagago nyo pa. putangina nyo. ang sahol. sobra. wala akong magawa.,2021-04-04 00:18:20+00:00,April,2021.0,Twitter,
1560,filipino,n,"isang bagay lang pinagpapasalamat ko Kahit simula nag simula ang pandemic nato ,Di ko naranasan yung  SOBRANG HIRAP yung GRABENG SAKIT na dinaranas ng maraming tao sa ngayon 😌 maraming bagay parin akong dapat ipagpasalamat ,tingnan lang ang mga positibong bagay sa paligid 😉",2021-04-03 23:34:59+00:00,April,2021.0,Twitter,
1561,taglish,n,"Actually sinusubukan ko na din umiwas sa mga balita seeing how our government is dealing with this pandemic, pero ang hirap talaga lalo na kung nakikita mo yung mga kababayan mong walang choice kundi harapin ang mga problemang ito. We really deserve better. Hays",2021-04-03 23:16:55+00:00,April,2021.0,Twitter,
1562,filipino,n,sa true lang. ayaw ko na rin talaga mawalan ng kamag-anak lalo na ngayong pandemic seryoso. ang hirap masyado.,2021-04-03 22:43:01+00:00,April,2021.0,Twitter,
1563,filipino,n,ang hirap maging sexual being sa pandemic na to ,2021-03-29 23:18:57+00:00,March,2021.0,Twitter,
1564,filipino,n,Ang hirap magrelease ng bagong music ngayon kasi lahat ng tao gusto lang maalala ang panahon bago ang pandemic sa pamamagitan ng pakikinig ng mga kanta bago magkaroon ng pandemic.  Samantala gusto lang namin mga musikero malaman na kaya pa rin namin gumawa ng bago.,2021-03-29 21:02:57+00:00,March,2021.0,Twitter,
1565,filipino,n,"Honestly, sobrang hirap din na naka-braces ka na may pandemic. Ang hirap din kumuha ng schedules lately.",2021-03-29 14:34:56+00:00,March,2021.0,Twitter,
1566,taglish,n,"Ang aral ng pandemic na to ay una, sobrang hirap ng buhay! Kaya mas maging thankful sana tayo lalo na yung mga meron sa buhay kasi sobrang daming wala ngayon. Pangalawa, bumoto ng tama. Be wiser! Magparehistro, bumoto ng tama at wag magpadala sa empty promises.",2021-03-29 14:14:57+00:00,March,2021.0,Twitter,
1567,taglish,n,Ang hirap talaga sa hospitality industry ngayong pandemic. 🤦🏻 Nangangamoy forced leave na naman kami.,2021-03-29 11:04:11+00:00,March,2021.0,Twitter,
1568,filipino,n,Ang hirap sa inyo nagmamarunong. Sino bang pangulo ayaw agad umaksyon Sino bang leader ng bansa gusto may pandemic,2021-03-29 08:38:58+00:00,March,2021.0,Twitter,
1569,taglish,n,"@btsthannn usually sila rin yung mga taong di chinecheck yung privilege nila,, may enough supply sila ng mga kailangan nila para masuportahan sarili nila during this pandemic,, ang ending they chose to be apolitical kasi di naman sila nakakaranas nung hirap na nararanasan ng ibang tao😔🖐️",2021-03-29 07:58:56+00:00,March,2021.0,Twitter,
1570,taglish,n,@_mrjpo Punyeta ang hirap maging people person talaga in this pandemic,2021-03-29 01:26:30+00:00,March,2021.0,Twitter,
1571,filipino,n,Bakit naman sumabay pa sa pandemic tong problema na to. Ang hirap pa naman mag hanap ng malilipatang apartment 🙃🙃🙃🙃🙃,2021-03-28 18:20:25+00:00,March,2021.0,Twitter,
1572,filipino,n,Potek yung naquarantine kaming 18 days tas nakabalik at nakapasok ng 3 days naman. Tas eto na naman wala na uling pasok. Ang hirap. Pandemic Batch DTC.,2021-03-28 18:00:48+00:00,March,2021.0,Twitter,
1573,filipino,n,@_HEYXIUMINNN Ang hirap maging studyante ngayong pandemic hays wala tayong pahinga kahit holy week sinagad mga offline school works,2021-03-28 16:55:34+00:00,March,2021.0,Twitter,
1574,taglish,n,@mochijulianna ang hirap magjowa ngayong pandemic lalo na kapag clingy ka .tapos yung love language ko physical touch at words of affirmation ,2021-03-28 13:17:18+00:00,March,2021.0,Twitter,
1575,taglish,n,"I’ll workout harder after this pandemic, gusto ko magka abs. Ang hirap kasi pag home workout lang, gusto ko gym",2021-03-28 13:13:53+00:00,March,2021.0,Twitter,
1576,filipino,n,"Ang hirap din ngayong may COVID-19 pandemic, 'no? Ang dami na nating galit sa admin sa social media, e, wala rin naman epekto sa ikinagagalit natin. Para tayong hawak sa leeg na di makapalag. Sana talaga natuto na ang mga Pinoy para sa paparating na eleksyon.",2021-03-28 11:02:50+00:00,March,2021.0,Twitter,
1577,filipino,n,"@bigtek @teddyboylocsin tanong kita, anong nangyayari sa mundo? Baka ikaw ang tulog. Ang dami nyong reklamo at puna. Kung nakikita mo nangyayari sa mundo. Tayo lang ba nakakaranas ng Pandemic? Tayo lang ba nakakaranas ng surge? Tayo lang ba hirap sa vaccine. Gising na or tanga ka lang talaga.",2021-03-28 10:36:46+00:00,March,2021.0,Twitter,
1578,english,n,i want to sell my books but it's hard IN THE MIDST OF PANDEMIC,2021-03-28 09:26:25+00:00,March,2021.0,Twitter,
1579,filipino,n,@inquirerdotnet ang hirap kapag hindi ka artista hindi ka makapag beach during pandemic😞🤔,2021-03-28 07:57:17+00:00,March,2021.0,Twitter,
1580,filipino,n,Yan ang hirap sa mga taong laging umaasa lang sa bigay ng gobyerno. Masyadong spoon fed. Walang pagkukusa para mabuhay. Kahit naman wala pang pandemic noon ganyan na kayo diba.,2021-03-28 00:49:27+00:00,March,2021.0,Twitter,
1581,filipino,n,@bossminhyuk Parang ganun na nga hahaha pero may iba pa naman. Nag-stop ako for the mean time. Nag focus lang muna ako talaga sa kung ano work ko. Ang hirap ngayong pandemic kasi,2021-03-27 22:47:19+00:00,March,2021.0,Twitter,
1582,taglish,n,"Isipin mo din na, na pre-pandemic ang hirap na maghanap para sa atin ng job opportunities. Lalo na nung nasa pandemic.  Na how much more pa sa mga nasa laylayan na pre-pandemic, wala na halos oportunidad to afford a job that gives a decent wage? What more pa kaya ngayong pandemic?",2021-03-27 22:35:40+00:00,March,2021.0,Twitter,
1583,filipino,n,Anak ng teteng hirap na nga ang buong mundo dahil sa pandemic tapos sila yan pa ginagawa. Pambihira!,2021-03-27 21:57:17+00:00,March,2021.0,Twitter,
1584,taglish,n,idk pero ang hirap magsulat ng thesis? during this time of pandemic,2021-03-27 20:55:18+00:00,March,2021.0,Twitter,
1585,filipino,n,"Kayo boredom ang kalaban midst pandemic and ECQ, yung iba gutom, hirap, kulang sa pera, kawalan ng trabaho, at kung paano sila mabubuhay sa susunod pang mga araw",2021-03-27 19:43:14+00:00,March,2021.0,Twitter,
1586,filipino,n,hindi covid ang papatay satin kung hindi ang hirap at gutom na nararanasan ng iba dahil sa punyetang pandemic na ito ang daming nawawalan ng kita tapos ang solution ay ecq or ginagamit nyo lang ba ecq shits kasi wala kayong matinong plano #DuterteResign,2021-03-27 19:36:03+00:00,March,2021.0,Twitter,
1587,filipino,n,Ang hirap kaya nung pandemic na ikaw lang yung nagwowork.,2021-03-27 19:24:18+00:00,March,2021.0,Twitter,
1588,filipino,n,ang hirap maglipat ng iskul ngayon pandemic pota 2nd lipat ko na to,2021-03-27 19:08:50+00:00,March,2021.0,Twitter,
1589,filipino,n,Hays hays ang hirap po i-maintain ng relationships amid pandemic ,2021-03-27 18:41:01+00:00,March,2021.0,Twitter,
1590,taglish,n,tbh calling this govt negligent is too nice. hindi ito negligence – they absolutely know na binabaon nila sa hirap ang bansa by not doing anything about this pandemic. hindi lang nila sinosolve ito kasi hindi beneficial sa kanilang nasa taas.  i dont know whats worse.,2021-03-27 18:35:01+00:00,March,2021.0,Twitter,
1591,filipino,n,ang hirap magkasakit during pandemic,2021-03-27 17:56:35+00:00,March,2021.0,Twitter,
1592,taglish,n,god i just want to be an intern pero ang hirap gawin in the middle of a PANDEMIC,2021-03-27 12:31:07+00:00,March,2021.0,Twitter,
1593,taglish,n,Privileged tweet pero ang hirap mag take out ng iced coffee at bitbitin mo lang sya hanggang sa dorm mo kasi nakamask ka maglakad huhuhu. Katakot mag mask off. When will this pandemic end and enjoy these little things in life again? ☹️,2021-03-27 12:28:55+00:00,March,2021.0,Twitter,
1594,taglish,n,"Went home late last night. Nagtaxi ako and kinausap si driver about his income in this pandemic. He said “umiiyak na ang mga taxi drivers, ang hirap kapag mahirap ang bansa. Kaso mayamang bansa nga nahirapan sa covid tayo pa kaya.” I answered, “hindi mahirap ang bansa-",2021-03-27 11:52:31+00:00,March,2021.0,Twitter,
1595,filipino,n,"Sabi ko this year magbirthday ako sa ampunanan, kaso mukhang ang hirap gawin sa current situation ng pandemic. ☹️",2021-03-27 03:47:41+00:00,March,2021.0,Twitter,
1596,filipino,n,Ang hirap. Ba't ang hirap na makitang magpromote sila as 7. When we thought they can actually be complete in some schedules kasi may pandemic so markhyuck won't out of the country too much but nah. SM Demonyo ka. Siguro may conflicting schedules na naman as always?,2021-03-26 22:06:01+00:00,March,2021.0,Twitter,
